is_directed_int,has_spatial_attributes,has_temporal_attributes,is_bipartite,n_components,avg_betweenness_centrality,avg_closeness_centrality,avg_eigenvector_centrality,avg_degree,std_degree,clustering_coefficient,transitivity,modularity,communities,avg_shortest_path_length,radius,diameter,assortativity,vertex_connectivity,eccentricity_avg,n_nodes,node_types,node_attributes,number_of_isolates,density,edge_types,edge_attributes,n_parallel_edges,n_self_loops,graph_type_1,graph_type_2,graph_type_4,graph_type_3
0,0,1,1,1,0.1406531946920808,0.9770828860758785,0.48669966606497644,92,1.7438851955107797,0.45641603480119086,0.29665160076863295,0.42012456612114457,45,4.187225331095217,11,17,0.2607473349160374,46,1.2662107516580159,13583,3,14,115,0.8315025889708834,1,10,3,1,0,0,0,1
0,0,1,0,6,0.27475853204445844,0.26397810960669277,0.40497314592314626,28,7.594459883638336,0.449653751791691,0.7539838983416494,0.08605246680652034,138,3.1445053509798875,12,8,-0.24563083007088338,56,0.047397684317764144,4285,4,13,15,0.8616759366354965,2,3,2,3,0,0,0,1
1,1,1,1,5,0.06352738195240183,0.3631355351552972,0.0494667987119022,83,2.3474665301703963,0.6986937042351152,0.8828760783447276,0.24309564015535445,34,8.131655408210696,2,17,0.738022872036834,61,3.7011602867751145,2437,2,10,18,0.8185257978814278,3,7,0,3,1,0,0,0
0,1,1,1,1,0.0809467336361326,0.7572575716733635,0.24334238291886193,72,2.0433640041634202,0.5891428301301671,0.651922127281922,-0.15202713268439344,80,6.420512638023284,3,1,0.081251129020526,44,6.578105867947832,16507,2,0,149,0.7334165758386503,4,6,2,2,0,1,0,0
0,0,0,1,5,0.3150389867573046,0.8869473932431918,0.5579005073428818,89,2.052802542625571,0.4796428400929995,0.855135388314005,0.014397049566901798,16,9.13559850510233,4,4,-0.9148553898179845,57,7.696463488286889,18274,2,12,51,0.7181434598685342,1,3,1,0,0,1,0,0
1,1,1,0,8,0.11435551378683519,0.15917852083977924,0.5125008819681721,63,2.7325488282832797,0.30407016360996086,0.6078947509722075,-0.043718370481136415,37,8.172127190454844,6,14,-0.12587074716720736,18,5.09491592979767,7920,1,3,48,0.1205487909138937,2,6,4,3,1,0,0,0
1,0,0,1,3,0.11393242880548327,0.6488729259431938,0.18421574279157968,57,3.9012558821077263,0.6696208535442044,0.30782879466220914,-0.10810134211411754,106,8.69229082887679,11,2,0.876240781762756,30,10.786484734527857,12557,2,4,103,0.5407015613064219,4,14,1,0,0,0,1,0
0,1,0,0,1,0.07070910216868959,0.022930736947989416,0.027758328823645914,57,5.773760800514279,0.3640612913743153,0.6938319922191086,-0.39144416265812826,87,1.4376495246756456,9,4,0.5038501858331623,57,15.168562374397858,2811,4,3,59,0.7213703284818966,4,0,1,4,0,0,1,0
1,1,0,0,3,0.041704874509395105,0.366787568139769,0.02973763346643916,11,6.096894988227941,0.7804918041406957,0.7090842148991969,0.07568901485731205,74,5.661562992905655,9,14,-0.4245705023147939,57,12.822943286559974,5823,3,13,135,0.49634029490667875,3,13,1,2,0,0,0,1
0,1,1,1,5,0.006849516498880887,0.7540985349750015,0.0019149508957242876,14,3.5310789723556084,0.5729722170031948,0.8174977255981513,0.6753498728394765,33,6.31751139474116,1,3,-0.2967480800714639,44,13.68321095063486,5360,1,7,118,0.48258782274278955,4,5,0,3,0,0,1,0
0,0,0,0,2,0.14522146830906646,0.1823227665649393,0.5053570689065126,44,1.7965117713400565,0.9211980520144418,0.02526826479000166,0.38404874853157833,100,4.612312633376557,6,13,0.3774032094799884,19,13.984380071887108,6660,3,2,72,0.546862135990706,1,4,0,0,0,1,0,0
1,1,0,1,0,0.18613309935885836,0.4798982133283375,0.1492684114608561,78,3.527385338719344,0.5773141090879126,0.0843221415927412,0.11904112495866459,60,6.098295486225018,7,6,0.19192972476011416,24,13.31295964976814,13141,4,6,45,0.8187526992246145,1,4,4,2,0,1,0,0
1,1,1,0,2,0.15908564712498552,0.45445194467177696,0.5135415238730489,73,1.606562467553056,0.6762568578847639,0.8348685096010247,-0.3808490550241704,88,7.7874472983694,9,17,0.7418089351737223,1,13.11988536943919,10778,2,11,138,0.972326143313576,4,7,3,1,0,0,0,1
0,0,0,1,3,0.26381818859468575,0.9271006622549088,0.5264041494416615,59,1.0137424234352634,0.7011958833487197,0.1724047336624076,-0.4740822770178197,96,4.955152199213263,13,12,-0.7001810082557915,49,2.274373104129781,3822,1,11,130,0.5200699367333617,1,8,1,2,0,1,0,0
0,0,0,0,1,0.047781978486371765,0.1938338761794418,0.29887876758552895,5,0.9633914990721326,0.38829484842979534,0.08414781207857436,0.7825733650423237,40,5.547473494990616,1,12,0.9761413282253422,40,2.574375680232167,14530,1,8,28,0.22851305510232478,1,4,1,4,0,0,1,0
1,0,1,1,4,0.2945158947911547,0.3678708416606613,0.15818220840106828,57,7.636073266421899,0.6190320737774742,0.3370874428746,-0.19951216006529482,151,13.081959553298514,8,11,0.24599831546335227,17,15.983866134477601,14392,1,0,71,0.9679972321481854,3,14,4,1,0,0,0,1
0,1,1,0,3,0.22697991034464782,0.8531216110035633,0.351703104061448,29,7.32127429428724,0.44454743647041195,0.5673225689433778,0.33040326485937566,18,5.250146044462431,1,1,-0.11225865011349456,39,6.796415618059659,14806,3,4,128,0.4939554748706153,4,0,4,4,0,0,0,1
1,1,1,1,5,0.13142479768955861,0.4813987435473951,0.433931777581461,38,5.6678667532804585,0.28520874842962507,0.8424617219101741,0.9220155549168183,136,5.572660083189083,3,3,0.09285153438876148,3,12.044283646002025,93,4,5,91,0.37376399363543855,1,3,1,4,0,0,1,0
0,1,0,1,8,0.1046935811928823,0.24825290684087797,0.512393225915627,6,7.565251727558799,0.45322065730697036,0.7901740771823841,-0.3843679747965326,22,11.661342181046646,10,12,-0.011071578751018052,64,3.66217101276309,3582,2,4,100,0.9616621385730252,3,13,1,0,1,0,0,0
1,1,1,0,3,0.08248181939432676,0.04696715544953711,0.20948383850652394,13,6.246310888288216,0.7077345662916793,0.3867241357676633,0.5431970683798237,157,8.571283514985883,11,17,-0.3585420953889833,4,3.880353806933077,7043,1,6,119,0.22654178884881004,2,13,1,2,0,0,1,0
1,1,1,0,1,0.13781874342733133,0.43568437933511883,0.41729922773977707,63,5.998627139506889,0.5275811875470336,0.39424052615200245,0.2935984123748243,107,2.288485860064749,3,5,-0.08504101313832169,62,1.4296981359996717,5768,1,10,96,0.23626841917795627,2,4,1,2,0,0,0,1
0,1,1,0,5,0.29055636556519415,0.31479225464285776,0.29905673403431426,12,7.243494700646583,0.33307119364678317,0.8351553729195251,-0.3585783093884249,54,8.318994463596738,7,2,0.16817915572371578,72,15.129817734865435,9203,1,3,61,0.35607488986417624,4,10,3,0,0,0,1,0
0,0,0,1,0,0.045315920696429285,0.3503227280078687,0.041758650792900684,83,2.875311765214862,0.2017116282410245,0.0931657038819993,-0.005205570304327833,75,2.3626863428252953,6,7,0.1373298726761969,59,13.847333389226902,8618,3,5,8,0.5268693025696428,2,9,3,1,0,1,0,0
1,0,0,0,9,0.2349533592209662,0.848587625181079,0.5892029318423117,75,2.144094904035885,0.6398721118816999,0.9635958969754552,0.14768816772185578,6,13.77816430827243,1,8,-0.6989910534796153,21,12.844503237763535,14383,1,5,13,0.920249468743562,4,14,0,1,1,0,0,0
0,1,0,0,1,0.3114598674351077,0.06825617091962632,0.19533080703305236,19,5.337374071524868,0.7532259188216063,0.5371975725315039,0.961615043450764,146,11.303434750041589,12,15,-0.166313176318718,12,0.6113943720549854,427,4,1,117,0.9248235158352047,3,6,4,2,0,1,0,0
1,1,1,0,0,0.14094316835867354,0.28089507792688073,0.5180321120744701,93,5.742030296717754,0.1804864910623214,0.3531925992334015,0.8733204633992169,23,10.913977116372747,1,10,-0.7364463800043308,40,14.585357269599758,4726,3,7,47,0.004676854983766354,1,9,1,2,0,1,0,0
0,1,1,0,1,0.24978069986142423,0.124920336425692,0.2253786414347557,0,2.8706211003399984,0.28630088490913896,0.5134753674806827,0.6983842194118743,11,13.977312931234643,12,2,-0.4036530368657243,3,7.75970535745629,14394,4,2,71,0.4386751152149386,3,11,3,2,1,0,0,0
1,1,1,0,7,0.1097684954148715,0.043832248423596676,0.039524734783259824,77,1.7954730116266555,0.6789585363280156,0.8262255385446491,0.43754526215868805,121,8.95951553398254,12,2,-0.15452984839494532,77,4.830633988952222,14085,4,10,68,0.4260123344722889,3,3,4,2,0,0,1,0
1,0,0,1,7,0.1760382991131074,0.22395002344776527,0.12947778305714666,65,6.526403647532173,0.45660246763360957,0.04113623518052978,-0.18049584006453462,88,2.4537252147091384,7,11,0.2192813031584251,31,9.15986276261682,10991,3,3,116,0.9805565120659717,4,10,2,2,0,0,0,1
0,0,1,1,5,0.24198300893437696,0.1783412249046168,0.6551867520589246,2,4.998775936492947,0.23886983604874934,0.2955853082387906,0.21746388746795553,104,12.418203387875806,6,1,-0.8825630816530967,38,2.5351395877271785,13972,3,10,119,0.35514783533758454,4,2,3,4,1,0,0,0
1,0,0,0,7,0.0016810406613732033,0.3246355097251358,0.4158943047784798,38,0.8774721933292637,0.18508088572596892,0.177845144023983,-0.3389178757654138,43,11.843591973431629,11,6,-0.24045743754664128,7,9.811863944719743,8935,2,10,33,0.8716827603436134,4,13,0,4,0,0,0,1
0,0,1,0,0,0.3059635524281649,0.9858875854259846,0.4032339546216577,98,0.5723108963252299,0.010045033494962552,0.2398508961550455,0.09153105966788133,158,3.6193568074983262,1,16,0.1311532357589973,63,5.591633265214904,12790,3,7,69,0.9173766341073553,1,9,0,1,0,1,0,0
0,1,0,0,1,0.06284356297819867,0.4573554811292042,0.1699192246720405,73,7.848305437194008,0.15655093077855764,0.481666006990203,0.47167415481622776,143,6.528227031843709,12,10,-0.49904751498220734,74,12.2038791536682,16800,2,0,109,0.5780823490962088,1,10,1,2,0,0,0,1
0,1,1,0,6,0.15202186053806507,0.7123828329316119,0.08837363011856783,84,7.740647232063091,0.9704587369357217,0.3500364260845177,-0.3897472714369901,96,13.333078420337117,6,5,0.1647570577118167,35,5.87086309091725,1620,3,14,146,0.7062482727432097,2,11,1,4,0,0,1,0
0,1,0,1,3,0.05490989918443328,0.05204900969063042,0.5763334787745011,58,1.3136006595870082,0.6115990924221343,0.08180225353415382,0.5107287549266455,104,6.420781853188949,2,9,0.826349284638112,41,11.183673533275456,17908,1,6,54,0.1814171078369855,3,14,2,0,0,0,1,0
1,1,1,1,3,0.050976883855150354,0.28150050056004583,0.4670142537766652,86,7.665627500841304,0.12876920912369294,0.4721843614908652,0.1480854289772613,154,5.786749707760624,8,10,-0.8660597365117599,22,0.9734847941307448,14103,1,3,123,0.4600774386723746,1,9,2,4,0,0,0,1
1,1,0,0,8,0.09021951849872119,0.7143331795339215,0.46247030603898437,34,7.157525776988961,0.3771455124918389,0.48288070487315327,0.5347245666723781,36,13.287412207024055,1,11,-0.17620237036679387,7,11.163073219031016,566,4,12,55,0.44193789729463695,3,10,3,2,0,0,1,0
1,0,0,0,9,0.15382234648155596,0.0844115418090281,0.6292088615921125,34,1.170749704544889,0.14639220028734712,0.38432006136518426,-0.26836212077213684,52,12.301486563037685,2,10,0.9845823541735261,37,12.134837881440747,3423,4,11,91,0.03015030059377366,3,9,3,2,0,0,1,0
0,1,0,0,4,0.06141672812854896,0.358601886258776,0.4820380838948727,43,1.0210120963637328,0.32067060970619365,0.34209041281082175,0.1599861394329748,19,4.767650423893335,5,2,-0.7050254467588408,54,7.98539424815308,6080,2,5,61,0.9093999101797204,3,8,1,4,0,0,1,0
0,1,0,1,5,0.08405868026845259,0.09429380781494245,0.6089051197520512,98,6.230556584752321,0.1336046840681605,0.4667872891742557,-0.4587557108862511,141,5.731249343723422,7,15,0.18592982926521917,45,4.271672411828373,11094,3,2,102,0.18361219270272078,2,2,2,0,0,0,1,0
0,1,1,1,1,0.17206329724374123,0.3895657771848209,0.4869905336991084,85,7.694726898745345,0.847800863334909,0.2149193761890581,0.7789326228536204,125,12.588969428879679,2,17,-0.46255923269902066,62,9.285264048630465,13521,2,11,81,0.473970591569558,4,8,2,3,1,0,0,0
1,0,1,1,2,0.28613183159822864,0.15376638577274648,0.011302135049989469,85,7.782126782895905,0.11233593809594677,0.24085532042756563,0.502695545851283,106,2.8706408230105467,12,5,0.7832034469431135,29,11.93585578127335,1528,3,5,87,0.06724484701459199,4,14,4,0,0,1,0,0
0,1,1,0,3,0.12997660980054107,0.36626949242621787,0.517033238434763,63,4.677794694842807,0.8882569406938233,0.8866959615081914,-0.46643946146564735,124,9.31926394203521,1,4,-0.12216694234082182,61,14.82258868850473,5448,4,12,32,0.4410540297489923,4,1,1,4,0,1,0,0
1,1,0,0,1,0.28210305261097607,0.6180875839319707,0.5454141408371096,13,0.8262096399715135,0.7829767682294785,0.7449953357615221,0.434273076203621,81,1.720324677969837,2,6,-0.814068282621057,8,7.321385965451364,16902,2,14,128,0.7620793388879402,1,12,3,4,0,0,0,1
1,0,1,1,9,0.1730424852560068,0.346951315869795,0.5134570001191237,6,3.8717791873859966,0.1322536638806655,0.422981566918882,0.509008087801492,97,13.349085275576272,9,4,-0.8096150764001977,18,6.921464586613837,12294,1,13,114,0.3395852489898059,1,7,4,4,1,0,0,0
0,0,0,1,7,0.008133857507883155,0.07977383878094257,0.4330823732356021,90,4.69473066752679,0.6231669453285796,0.9321302374703265,-0.1423485882018452,78,5.071059290876573,7,9,0.4910963036963809,39,11.082939381083948,8866,1,12,114,0.36839242033548436,3,6,1,2,0,1,0,0
1,0,0,0,7,0.07624903889341755,0.7874341556714619,0.0973609373239237,45,5.139957802469758,0.396568955646856,0.03804404489663282,-0.005501054288302831,133,10.86993351828042,13,6,0.8376014566661938,34,4.102637315576117,5151,1,7,129,0.5274471823262608,1,9,4,0,0,0,1,0
0,0,1,1,3,0.05036641428513065,0.09489725029182106,0.12711658858431235,94,0.8903902924093341,0.16735297398427607,0.27500109605455303,-0.4343647768709671,130,6.952571323052186,12,4,0.35567210813477046,63,15.230627528474255,18921,3,7,8,0.4256965185661752,1,4,0,0,0,1,0,0
1,0,0,1,2,0.303421217136677,0.7288946192550995,0.4083866395336915,86,4.7232551030348136,0.687515128746589,0.1309658886547883,0.09050702343584316,110,4.953279958292221,6,11,0.6218610454694378,1,4.615124836574885,10263,1,5,33,0.5605161419721153,3,14,1,4,0,0,1,0
0,0,0,0,3,0.03802379647221359,0.41248378994701307,0.03995135565976351,13,4.004034764710857,0.25701608435249934,0.578689797732292,0.8920170246124162,23,9.419042314999372,8,14,-0.6311825233114072,62,4.236855539052411,18487,1,13,0,0.38386082943133504,4,13,1,3,0,1,0,0
0,0,1,0,5,0.048790181101662625,0.08503905794617339,0.30004011749930065,81,0.5263888042052143,0.20944565088792733,0.624335964431772,0.8226241866949386,42,8.782979627609798,13,2,0.9892381221700053,55,10.474294356538737,8673,1,1,138,0.18791634406763313,2,2,3,4,0,1,0,0
1,1,0,1,0,0.2861411197861876,0.1952203095975863,0.15558510875732867,88,7.7538688675201275,0.5114449730165799,0.9390319239647419,0.6216217941570239,43,4.471507261513475,8,12,-0.8447319641716842,65,1.6699034602643956,6845,2,3,81,0.036695795777669016,3,8,0,1,0,1,0,0
0,0,0,1,5,0.29283068983329513,0.9646519704985587,0.6552346158022345,62,6.013249961364818,0.9836317128128409,0.31861953512457053,-0.4791151307221302,127,9.989143727214454,13,12,0.9695090798816994,24,11.808026708474628,11571,2,9,52,0.14761272436338546,2,3,2,2,0,0,1,0
1,1,1,0,7,0.09581771424674038,0.2003309931992775,0.6497121860927548,48,7.948825074004949,0.9972799424879395,0.8924174756431917,0.9503669275119355,129,13.303239204034764,3,5,-0.2352973385982824,26,4.0408717613096465,7953,3,1,106,0.45122544983748614,3,2,1,0,1,0,0,0
0,1,0,0,3,0.1174309179899939,0.38991881600587086,0.4360953920403854,49,0.2543341352288371,0.28046064616237454,0.27355112627089373,0.9954751993696074,157,4.630969673571343,2,7,0.016526450150851746,13,1.968394684198047,10888,2,9,43,0.5519180504324102,4,8,3,4,0,0,1,0
0,0,1,0,4,0.32594401765357794,0.356320400322762,0.6720033015164469,50,4.873198800061835,0.3006356214775626,0.9991053525745629,0.8708168230314204,43,11.187483551509267,7,6,-0.26306594566836994,50,12.780661039442052,9032,1,10,7,0.12727547438884823,3,13,2,3,0,0,0,1
0,1,0,0,4,0.04323617234284898,0.493391973914343,0.5202589676147243,43,3.029743583725285,0.6262163618032456,0.6642573051155402,-0.008991746077585905,77,9.13585674186316,12,7,0.35121533399602933,18,9.150568441997946,6640,4,10,61,0.7727203141338291,2,12,1,2,1,0,0,0
1,0,1,0,5,0.25714104199608007,0.015946133701779552,0.3084824226474405,76,2.00154563318259,0.5506481093350623,0.5416947282065634,0.6200620735701361,156,3.3089731770850292,10,1,0.5874969139598922,43,10.17237780894531,19467,4,3,149,0.4927211402233137,2,11,2,0,0,0,0,1
0,1,1,0,7,0.09677734438496849,0.070784912331473,0.4324435604818636,13,6.082513177304824,0.3489353119526447,0.435555268754123,-0.3732133186337462,142,3.8179243048321596,8,9,0.4727266575457547,22,8.96812433689885,12756,1,8,108,0.21433266618464442,1,6,0,0,0,0,1,0
1,0,1,1,6,0.11249662501283739,0.9852478192771555,0.24841429837275206,34,7.020411985326153,0.3288071933833925,0.7509105207688073,0.8221735384689792,16,6.9571686123553915,5,9,0.5141430054762433,67,1.4917218304356266,18902,4,3,84,0.9224439756358387,1,10,3,1,0,0,0,1
0,0,1,0,5,0.20689371848710483,0.6544733231908487,0.4079394311150976,4,6.539737244525771,0.6666437663989346,0.517918115121358,0.12249013795680963,56,7.110053555325982,8,9,-0.6292766012863136,74,7.514897124995732,4796,1,10,12,0.13572141221776635,3,9,4,1,0,0,0,1
0,1,0,1,4,0.18741505923685522,0.5176127306957966,0.6881842094086609,68,4.970598468734368,0.6866343028669721,0.8959520837395343,0.5065045506989097,16,3.1437312050141135,11,17,0.9964914911220826,26,5.745274013976516,13429,3,6,112,0.7129823642899229,2,1,0,1,1,0,0,0
0,1,1,1,0,0.18962649525483044,0.49917475662307786,0.28031604673451116,17,5.152995472109353,0.7383274059394309,0.6811228504861879,-0.015203600342048096,35,2.6155379882764374,4,12,0.9334540442178891,56,1.1175453104753936,481,2,14,56,0.1588333043104424,1,4,0,0,0,1,0,0
0,1,0,0,7,0.32763087561789966,0.30305133400709783,0.6353743696425097,79,3.6280745884605228,0.38402058984756215,0.685923030867472,0.2944824459354056,102,2.975535995216845,5,14,0.7063212759375597,35,15.760643966429432,6744,1,13,21,0.9959944898204804,3,7,0,1,1,0,0,0
0,0,1,1,8,0.3088888552857102,0.9878937637105933,0.04714504570420419,9,1.0549668017439293,0.2513230719905367,0.2778978074890093,0.7835580886940559,22,5.57886820975679,4,4,-0.45249528628331315,59,7.651095221623379,17981,1,14,5,0.3032955827873356,3,8,1,3,0,0,1,0
1,0,1,0,6,0.07193978099787891,0.37752817245305703,0.09665674371857069,88,2.521031303388563,0.3011663778714231,0.6157901898531297,-0.4852212511817731,129,9.908467051872183,7,6,0.25891981442749623,38,10.445813332001025,12354,1,12,131,0.6264917678192236,4,3,4,1,0,0,1,0
1,1,0,1,7,0.1226513893413619,0.18255795388070573,0.17371828720816393,31,4.896217194022197,0.334548549032852,0.7461317789205968,-0.41788371682610165,99,11.853282283473325,2,4,0.11438842831570017,63,14.496172461736307,6006,3,1,60,0.4937961419542626,2,11,3,4,0,1,0,0
0,0,1,1,7,0.02101004459098279,0.6582911943160379,0.6432230847267262,18,6.498533728270004,0.9168821279454857,0.9596474136085391,0.4382440347808154,93,13.823914793925251,2,16,-0.6428303968918994,38,11.799368058429351,6090,1,3,59,0.158661402369219,2,12,3,1,0,1,0,0
1,0,1,0,5,0.21388059327641437,0.09333642641664885,0.301886569850318,97,2.3918784912715623,0.4323050858502234,0.42692215199896644,0.2608300865351125,132,12.693262414757895,12,14,-0.5885008193896368,18,14.437450219894343,3959,1,7,7,0.6450431619466557,3,5,0,3,0,1,0,0
1,1,0,1,5,0.07388580229320323,0.8567862530177999,0.47598895464740637,7,7.8832585316797,0.706467353053164,0.6515012755692238,-0.07056234587900262,5,7.047828806027353,1,1,-0.5029283437881518,28,1.7018237501779643,14340,1,10,56,0.4086035301808495,3,2,4,2,0,1,0,0
0,1,1,0,5,0.10967094322049475,0.7404087271605249,0.051536300302314784,48,7.585689821771227,0.11929931373497116,0.6231422951509149,0.6318836482698156,33,10.17110906104955,5,17,-0.34598587533400127,53,15.010422950069476,18037,3,8,14,0.16623420832628277,2,1,3,3,0,0,0,1
1,1,0,1,1,0.12100683801629113,0.24999356616474644,0.27960538219248326,72,1.8059959649679191,0.004552861244993767,0.6837300141084991,0.17260981564401678,8,9.096271078182182,9,8,0.3099018987691746,10,2.7868822901710013,1856,3,12,140,0.07370428525955841,4,3,4,3,1,0,0,0
0,1,1,0,1,0.09993700907848,0.22909976666601484,0.07374906292145791,84,4.5288826238355435,0.5499969772111883,0.61660076972791,0.7950003184881449,39,9.52360002689932,4,1,0.38527819906271255,43,5.497602961758368,12275,4,13,21,0.2309348978815673,2,12,0,3,0,0,1,0
0,1,1,0,6,0.3107092504795384,0.9827880063402287,0.5208161690633651,95,4.0429017750181675,0.7313848238934848,0.1882494963139777,-0.4229549175481372,42,8.18027675373903,10,8,0.105006711467315,76,14.172236929051813,12686,1,13,77,0.3764019215161324,3,9,3,2,0,0,1,0
1,0,1,1,0,0.18680332893157195,0.07024108622511083,0.5955959397812726,13,2.6620484823770543,0.629645641536442,0.7820708685250527,0.6874252773654623,108,8.541043560454678,11,16,0.3334047011117329,44,13.206422824462713,16299,2,5,131,0.4351094252263257,4,2,2,2,0,0,1,0
0,1,0,0,7,0.3198441678614684,0.10450900696856047,0.09192064956360683,85,6.234720802456581,0.05535158793648154,0.6995032641314652,0.060732915292544876,18,2.0743229773155494,10,14,-0.4883915538289312,34,6.938474939741088,8010,3,2,88,0.0890751790148715,4,3,2,0,0,0,0,1
1,1,1,1,7,0.19401273286034637,0.564473572401101,0.40477560004277935,79,7.315930566324417,0.8160695774032605,0.33655822985367834,-0.288831222309998,148,5.186450340231219,3,3,0.4318132395252199,73,10.677622311341544,4728,3,13,48,0.15296906102718366,1,8,0,3,0,0,1,0
1,0,0,1,9,0.18118385731826028,0.6587088360561958,0.6715515275936476,31,2.386057603492204,0.2078941160347214,0.22202491940930325,-0.29998776027350205,131,5.48448073377419,5,14,0.13198691027868192,30,12.516477249582376,5845,3,10,78,0.5560584520876977,3,9,3,3,0,1,0,0
0,0,0,0,5,0.322456750805873,0.20755932529594856,0.4051834717729008,4,7.081182440287927,0.9056127842282635,0.2910712511288924,0.40453444909166447,155,10.959679904790518,4,7,-0.357341029698667,46,15.526724123396537,7032,2,11,7,0.08300959917804751,2,3,3,0,0,0,1,0
1,1,1,0,6,0.2003096413585056,0.7722144142201082,0.44306205234323737,83,3.396600041827634,0.17828482605265428,0.31581745027117814,0.017510100240193505,130,10.740845339020106,4,10,-0.9082192699501732,38,15.13430026594747,4318,2,4,115,0.8562254693126767,2,13,0,4,0,0,0,1
0,0,1,0,2,0.19095017281702867,0.360318925433151,0.29523472711566556,8,3.6014250754525685,0.9233464237459229,0.13521403227655415,0.5476565323828482,86,9.486779991307857,4,4,0.6834277033831673,14,11.135654041509225,17443,2,0,36,0.47013798437132814,2,4,3,2,0,0,1,0
1,1,1,1,9,0.061693743484771545,0.2913182836516076,0.31671998609110563,72,0.38546624617232705,0.3917503818561896,0.37152677500458664,0.23932606687579705,13,9.744752875836294,11,15,0.5851026609042502,79,10.483656721668632,4757,1,8,29,0.1184507992906022,3,7,2,1,1,0,0,0
0,1,0,1,1,0.28682028661884884,0.006469625271110724,0.5640344285688087,72,6.579185353778378,0.8773525108571766,0.6843568914882774,0.03179192886999993,6,12.086908698967651,4,6,-0.0027609039320335427,5,2.6550610702503645,3433,3,12,144,0.8896709124239806,1,10,1,2,1,0,0,0
1,1,0,0,0,0.1338334464901998,0.7107923174355348,0.5613101125087956,48,3.1231524462111917,0.7711870176099948,0.3166774909137767,0.41674241076722074,124,3.394240782892261,13,2,0.14717445332937285,11,8.593451615695791,12075,2,7,88,0.7171868592179248,2,6,2,2,0,0,0,1
1,0,1,0,3,0.13405460596356952,0.5872287676699167,0.6055499270579614,54,5.686690144455958,0.9150312895113394,0.33501579702108963,0.5974729433233179,102,6.128326771266224,1,7,-0.09464071371576233,40,14.658072652147268,17912,4,7,33,0.28649651512874075,1,11,3,3,0,0,1,0
0,0,1,1,2,0.01597303834021223,0.20625610347181966,0.11933231842225522,23,1.9241157020650235,0.6994681545664091,0.3993799615630583,0.3162120224913675,33,1.0754234177636455,11,16,-0.448828151001897,63,12.48838712042649,14669,1,1,85,0.4641540093703582,4,10,0,2,0,0,0,1
1,1,0,1,1,0.15859175141254034,0.9156617080930479,0.20390553559899335,81,4.618260374995785,0.23827275328896247,0.3943063874362843,0.12505024673260579,64,12.77227777523829,12,9,0.24404033387214485,7,1.2336504082494137,8766,4,0,65,0.0028582747210117443,2,2,3,1,0,0,0,1
1,0,0,0,3,0.1458733638761495,0.8973450426591578,0.1267281665202533,28,7.469415862333768,8.826741417589101e-05,0.054073761414340726,-0.13393389230369024,30,11.834331015788258,8,6,-0.7940157584456313,63,6.029281643566083,2545,2,2,115,0.5233948286084725,2,14,0,4,1,0,0,0
1,0,0,0,7,0.12988643980803544,0.11497300011176048,0.624158971885367,68,0.9699890866725394,0.6865919421269902,0.520765063524281,0.46553585322305957,123,7.838130100140358,5,16,-0.7234647776198064,8,6.045197953762869,13225,3,4,67,0.43996219541761683,4,1,4,2,1,0,0,0
0,1,0,1,0,0.2097346934147328,0.44856288903242736,0.06158802132655558,87,5.798539278937646,0.23333786781255894,0.9255961260232571,0.7466244280947751,38,10.891245863584885,8,2,0.3305354850925888,19,0.1979160869939699,18169,4,9,68,0.5528598345471546,4,14,0,1,0,0,0,1
1,0,0,0,8,0.2971210074177178,0.7639408896233043,0.5149135409786079,1,3.880816685375911,0.48711279614812164,0.5144579477378818,0.029475727957388953,28,9.197061863767509,11,10,-0.26089843601897567,14,13.19139142244773,3376,3,7,59,0.8294781712519204,4,12,1,4,0,1,0,0
1,1,0,1,0,0.23499897819404475,0.9917336359046965,0.45927820834857497,71,4.5009338177393206,0.040947103345933766,0.9861938093662383,0.02822547497679828,102,13.361341488241365,4,11,0.2011085322470112,51,2.661600724261662,12582,2,14,134,0.026410155658656898,4,1,4,0,0,1,0,0
1,0,0,1,1,0.30727742103641653,0.24439630675854707,0.5027958420865146,45,3.4780340478061467,0.7326330219738736,0.263589585313991,0.5251946860176144,56,2.0176127160068202,12,3,0.12822914536629249,35,0.46180167545098194,515,3,14,35,0.6303576347272526,2,4,1,1,0,1,0,0
1,1,1,1,5,0.15000768707766896,0.06956209395699886,0.06339930155647197,18,5.141373441025405,0.05342663999634134,0.3324161774994596,0.8568404183882072,141,8.05721812142328,7,8,0.6540190844699671,29,9.114962675676374,6215,4,6,99,0.12916886526310578,4,6,2,0,1,0,0,0
1,1,1,1,8,0.29880382429217656,0.3004818277270612,0.028474643224747808,19,0.9286761023435517,0.4198437737699241,0.6675447101557872,0.26259378172064207,112,3.3173236956755057,10,10,-0.9752010201119417,54,14.067159674488419,19450,2,0,61,0.5005162711199219,3,12,3,2,0,1,0,0
0,0,0,1,4,0.13306372256360688,0.8592485311095984,0.33877842200769825,75,7.196611440480884,0.38323537696300414,0.03316172141350937,-0.47290179647414726,57,8.26324387168508,10,9,-0.49870816386330774,10,16.474334064799347,9180,1,2,40,0.3395933246878392,3,5,2,0,1,0,0,0
0,0,0,1,1,0.18017186581788897,0.9860799278498432,0.31055921997664193,82,5.594604546114001,0.9032738673873986,0.47514667756185525,-0.20575365073995178,42,3.7732355264193314,10,10,-0.9245743180880364,47,5.835031901047015,17974,1,4,16,0.20407657814481683,3,12,0,0,0,1,0,0
